YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_CITY_NAME,CRS_DEP_TIME,CRS_ARR_TIME,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DISTANCE
2015,1,6,2,WN,10693,Nashville   TN,14122,Pittsburgh   PA,2055,2320,0,0,0,462
2015,1,6,2,WN,10713,Boise   ID,12889,Las Vegas   NV,1200,1240,0,0,0,519
2015,1,6,2,WN,10800,Burbank   CA,14831,San Jose   CA,2010,2115,0,0,0,296
2015,1,6,2,WN,10821,Baltimore   MD,10721,Boston   MA,1335,1455,33,1,0,369
2015,1,6,2,WN,10821,Baltimore   MD,10721,Boston   MA,2215,2335,44,1,0,369
2015,1,6,2,WN,10821,Baltimore   MD,10721,Boston   MA,800,920,25,1,0,369
2015,1,6,2,WN,10821,Baltimore   MD,11267,Dayton   OH,1630,1800,32,1,0,406
2015,1,7,3,WN,12191,Houston   TX,12892,Los Angeles   CA,2105,2250,0,0,0,1390
2015,1,7,3,WN,12191,Houston   TX,13232,Chicago   IL,1500,1725,57,1,0,937
2015,1,7,3,WN,12264,Washington   DC,11292,Denver   CO,1850,2105,0,0,0,1452
2015,1,7,3,WN,12451,Jacksonville   FL,11292,Denver   CO,1120,1320,0,0,0,1447
2015,1,7,3,WN,12889,Las Vegas   NV,10140,Albuquerque   NM,730,955,0,0,0,486
2015,1,7,3,WN,12889,Las Vegas   NV,10800,Burbank   CA,1235,1340,0,0,0,223
2015,1,14,3,UA,14771,San Francisco   CA,12173,Honolulu   HI,1125,1500,32,1,0,2398
2015,1,14,3,UA,14908,Santa Ana   CA,11292,Denver   CO,1107,1423,6,0,0,846
2015,1,14,3,UA,14908,Santa Ana   CA,12266,Houston   TX,1129,1640,0,0,0,1346
2015,1,14,3,UA,13930,Chicago   IL,13198,Kansas City   MO,1534,1710,0,0,0,403
2015,1,14,3,UA,12953,New York   NY,13930,Chicago   IL,800,940,0,0,0,733
2015,1,14,3,UA,14771,San Francisco   CA,12889,Las Vegas   NV,1718,1857,0,0,0,414
2015,1,14,3,UA,12953,New York   NY,11292,Denver   CO,751,1021,0,0,0,1620
2015,1,14,3,UA,12441,Jackson   WY,13930,Chicago   IL,1245,1647,0,0,0,1162
2015,1,14,3,UA,11618,Newark   NJ,13495,New Orleans   LA,630,902,0,0,0,1167
2015,1,14,3,UA,12953,New York   NY,13930,Chicago   IL,600,736,0,0,0,733
2015,1,14,3,UA,13930,Chicago   IL,10397,Atlanta   GA,1121,1419,0,0,0,606
2015,1,14,3,UA,11618,Newark   NJ,10721,Boston   MA,637,749,0,0,0,200
2015,1,14,3,UA,10721,Boston   MA,11618,Newark   NJ,726,852,0,0,0,200
2015,1,14,3,UA,11292,Denver   CO,13930,Chicago   IL,1022,1353,0,0,0,888
2015,1,14,3,UA,13204,Orlando   FL,12264,Washington   DC,1540,1748,0,0,0,758
2015,1,14,3,UA,11292,Denver   CO,14122,Pittsburgh   PA,1000,1452,13,0,0,1290
2015,1,14,3,UA,14057,Portland   OR,11292,Denver   CO,540,915,0,0,0,991
2015,1,14,3,UA,14771,San Francisco   CA,13204,Orlando   FL,1300,2105,0,0,0,2446
2015,1,14,3,UA,12889,Las Vegas   NV,11618,Newark   NJ,1333,2130,0,0,0,2227
2015,1,14,3,UA,12892,Los Angeles   CA,13930,Chicago   IL,1112,1712,0,0,0,1744
2015,1,14,3,UA,12892,Los Angeles   CA,11618,Newark   NJ,2245,658,0,0,0,2454
2015,1,14,3,UA,11618,Newark   NJ,10423,Austin   TX,1529,1856,0,0,0,1504
2015,1,14,3,UA,12889,Las Vegas   NV,12266,Houston   TX,1709,2205,0,0,0,1222
2015,1,14,3,UA,12892,Los Angeles   CA,11618,Newark   NJ,2045,458,16,1,0,2454
2015,1,14,3,UA,11292,Denver   CO,14683,San Antonio   TX,1250,1602,4,0,0,794
2015,1,7,3,WN,13342,Milwaukee   WI,12892,Los Angeles   CA,1025,1300,0,0,0,1756
2015,1,7,3,WN,13487,Minneapolis   MN,13342,Milwaukee   WI,605,725,0,0,0,297
2015,1,7,3,WN,13495,New Orleans   LA,10693,Nashville   TN,1750,1915,0,0,0,471
2015,1,7,3,WN,14107,Phoenix   AZ,14100,Philadelphia   PA,1115,1740,32,1,0,2075
2015,1,7,3,WN,14576,Rochester   NY,13232,Chicago   IL,545,655,0,0,0,523
2015,1,7,3,WN,14635,Fort Myers   FL,10529,Hartford   CT,1315,1600,0,0,0,1180
2015,1,7,3,WN,14679,San Diego   CA,13232,Chicago   IL,625,1225,1,0,0,1728
2015,1,7,3,WN,10423,Austin   TX,11292,Denver   CO,2010,2125,0,0,0,775
2015,1,7,3,WN,10423,Austin   TX,11540,El Paso   TX,835,915,0,0,0,528
2015,1,7,3,WN,10599,Birmingham   AL,13204,Orlando   FL,700,930,0,0,0,479
2015,1,7,3,WN,10693,Nashville   TN,15304,Tampa   FL,830,1115,5,0,0,612
2015,1,7,3,WN,10713,Boise   ID,12889,Las Vegas   NV,1200,1240,0,0,0,519
2015,1,7,3,WN,10721,Boston   MA,10821,Baltimore   MD,1505,1645,2,0,0,369
2015,1,7,3,WN,10800,Burbank   CA,14831,San Jose   CA,1745,1850,0,0,0,296
2015,1,7,3,WN,10821,Baltimore   MD,10693,Nashville   TN,940,1045,22,1,0,587
2015,1,7,3,WN,11057,Charlotte   NC,13232,Chicago   IL,615,720,14,0,0,584
2015,1,7,3,WN,11259,Dallas   TX,10279,Amarillo   TX,1705,1820,0,0,0,323
2015,1,7,3,WN,11259,Dallas   TX,12889,Las Vegas   NV,2020,2120,53,1,0,1067
2015,1,7,3,WN,11259,Dallas   TX,12896,Lubbock   TX,1535,1640,1,0,0,293
2015,1,7,3,WN,11278,Washington   DC,11259,Dallas   TX,1655,1930,0,0,0,1184
2015,1,7,3,WN,11292,Denver   CO,10693,Nashville   TN,1725,2050,39,1,0,1014
2015,1,7,3,WN,11292,Denver   CO,11697,Fort Lauderdale   FL,1135,1720,7,0,0,1703
2015,1,7,3,WN,11292,Denver   CO,12889,Las Vegas   NV,910,1005,12,0,0,628
2015,1,7,3,WN,11292,Denver   CO,13796,Oakland   CA,2110,2300,64,1,0,957
2015,1,7,3,WN,11292,Denver   CO,14057,Portland   OR,2035,2230,0,0,0,991
2015,1,7,3,WN,11292,Denver   CO,14679,San Diego   CA,1440,1605,79,1,0,853
2015,1,7,3,WN,11292,Denver   CO,14831,San Jose   CA,700,845,0,0,0,948
2015,1,7,3,WN,11618,Newark   NJ,12191,Houston   TX,1250,1610,0,0,0,1411
2015,1,7,3,WN,11697,Fort Lauderdale   FL,10529,Hartford   CT,1145,1445,0,0,0,1173
2015,1,7,3,WN,11697,Fort Lauderdale   FL,11259,Dallas   TX,1710,1930,5,0,0,1108
2015,1,7,3,WN,14908,Santa Ana   CA,14831,San Jose   CA,1235,1350,10,0,0,342
2015,1,7,3,WN,14908,Santa Ana   CA,14831,San Jose   CA,1610,1725,4,0,0,342
2015,1,7,3,WN,15016,St. Louis   MO,10397,Atlanta   GA,710,950,0,0,0,484
2015,1,7,3,WN,15016,St. Louis   MO,11278,Washington   DC,840,1130,0,0,0,719
2015,1,7,3,WN,15304,Tampa   FL,10792,Buffalo   NY,1140,1425,0,0,0,1053
2015,1,7,3,WN,15304,Tampa   FL,11697,Fort Lauderdale   FL,1545,1650,2,0,0,197
2015,1,7,3,WN,15304,Tampa   FL,12191,Houston   TX,1800,1930,4,0,0,781
2015,1,7,3,WN,15304,Tampa   FL,12191,Houston   TX,650,825,112,1,0,781
2015,1,7,3,WN,15376,Tucson   AZ,12889,Las Vegas   NV,1945,2005,0,0,0,365
2015,1,8,4,WN,10397,Atlanta   GA,11697,Fort Lauderdale   FL,1135,1335,75,1,0,581
2015,1,8,4,WN,10397,Atlanta   GA,14492,Raleigh/Durham   NC,1655,1820,0,0,0,356
2015,1,8,4,WN,10423,Austin   TX,11259,Dallas   TX,640,740,0,0,0,189
2015,1,8,4,WN,10423,Austin   TX,11292,Denver   CO,1535,1655,25,1,0,775
2015,1,8,4,WN,10693,Nashville   TN,11042,Cleveland   OH,1950,2215,181,1,0,448
2015,1,8,4,WN,10693,Nashville   TN,13198,Kansas City   MO,2000,2140,24,1,0,491
2015,1,8,4,WN,10721,Boston   MA,10821,Baltimore   MD,1505,1645,0,0,0,369
2015,1,8,4,WN,10800,Burbank   CA,13796,Oakland   CA,805,915,0,0,0,325
2015,1,8,4,WN,10800,Burbank   CA,14107,Phoenix   AZ,1245,1505,0,0,0,369
2015,1,8,4,WN,10800,Burbank   CA,14831,San Jose   CA,2010,2115,17,1,0,296
2015,1,7,3,WN,12889,Las Vegas   NV,14771,San Francisco   CA,1145,1320,0,0,0,414
2015,1,7,3,WN,12889,Las Vegas   NV,14831,San Jose   CA,925,1050,0,0,0,386
2015,1,7,3,WN,12892,Los Angeles   CA,12191,Houston   TX,1055,1600,24,1,0,1390
2015,1,7,3,WN,12892,Los Angeles   CA,12889,Las Vegas   NV,1615,1715,0,0,0,236
2015,1,7,3,WN,12892,Los Angeles   CA,14893,Sacramento   CA,2020,2135,7,0,0,373
2015,1,7,3,WN,12992,Little Rock   AR,11259,Dallas   TX,1420,1530,9,0,0,296
2015,1,7,3,WN,13198,Kansas City   MO,11292,Denver   CO,1200,1250,8,0,0,533
2015,1,7,3,WN,13204,Orlando   FL,10257,Albany   NY,1850,2130,0,0,0,1073
2015,1,7,3,WN,13204,Orlando   FL,10397,Atlanta   GA,805,950,0,0,0,404
2015,1,7,3,WN,13232,Chicago   IL,10529,Hartford   CT,1325,1625,0,0,0,777
2015,1,7,3,WN,13232,Chicago   IL,11278,Washington   DC,1335,1620,18,1,0,601
2015,1,7,3,WN,13232,Chicago   IL,12278,Wichita   KS,1100,1250,0,0,0,589
2015,1,7,3,WN,13232,Chicago   IL,12892,Los Angeles   CA,1115,1350,16,1,0,1750
2015,1,7,3,WN,13232,Chicago   IL,12892,Los Angeles   CA,1905,2150,9,0,0,1750
2015,1,8,4,WN,11259,Dallas   TX,13851,Oklahoma City   OK,1225,1315,0,0,0,181
2015,1,8,4,WN,11259,Dallas   TX,14683,San Antonio   TX,920,1025,0,0,0,248
2015,1,8,4,WN,11259,Dallas   TX,14683,San Antonio   TX,1255,1400,0,0,0,248
2015,1,8,4,WN,11278,Washington   DC,10397,Atlanta   GA,1420,1630,0,0,0,547
2015,1,8,4,WN,11278,Washington   DC,15016,St. Louis   MO,1200,1320,4,0,0,719
2015,1,8,4,WN,11292,Denver   CO,13851,Oklahoma City   OK,1525,1800,0,0,0,495
2015,1,8,4,WN,11292,Denver   CO,14107,Phoenix   AZ,705,910,0,0,0,602
2015,1,8,4,WN,11292,Denver   CO,14107,Phoenix   AZ,800,1005,7,0,0,602
2015,1,8,4,WN,11292,Denver   CO,14683,San Antonio   TX,1900,2205,0,0,0,794
2015,1,8,4,WN,11292,Denver   CO,15016,St. Louis   MO,805,1105,1,0,0,770
2015,1,8,4,WN,11423,Des Moines   IA,13232,Chicago   IL,1810,1925,,,0,306
2015,1,8,4,WN,11697,Fort Lauderdale   FL,10397,Atlanta   GA,1410,1610,0,0,0,581
2015,1,8,4,WN,11986,Grand Rapids   MI,10821,Baltimore   MD,555,750,0,0,0,528
2015,1,8,4,WN,12191,Houston   TX,10140,Albuquerque   NM,2010,2125,0,0,0,759
2015,1,8,4,WN,12191,Houston   TX,10397,Atlanta   GA,1320,1615,0,0,0,696
2015,1,8,4,WN,12191,Houston   TX,11996,Greer   SC,1905,2205,0,0,0,845
2015,1,8,4,WN,12191,Houston   TX,14679,San Diego   CA,1345,1515,68,1,0,1313
2015,1,8,4,WN,12339,Indianapolis   IN,11278,Washington   DC,635,815,76,1,0,500
2015,1,8,4,WN,12339,Indianapolis   IN,14635,Fort Myers   FL,725,1005,0,0,0,945
2015,1,8,4,WN,12889,Las Vegas   NV,12892,Los Angeles   CA,600,705,0,0,0,236
2015,1,8,4,WN,12889,Las Vegas   NV,13232,Chicago   IL,1855,15,23,1,0,1521
2015,1,8,4,WN,12889,Las Vegas   NV,14908,Santa Ana   CA,1705,1805,14,0,0,226
2015,1,8,4,WN,12892,Los Angeles   CA,10423,Austin   TX,1920,5,43,1,0,1242
2015,1,8,4,WN,12892,Los Angeles   CA,15016,St. Louis   MO,1340,1910,0,0,0,1592
2015,1,6,2,WN,12391,Islip   NY,15304,Tampa   FL,600,915,0,0,0,1034
2015,1,6,2,WN,12889,Las Vegas   NV,10140,Albuquerque   NM,1320,1545,11,0,0,486
2015,1,6,2,WN,12889,Las Vegas   NV,13198,Kansas City   MO,1340,1825,21,1,0,1139
2015,1,6,2,WN,14635,Fort Myers   FL,13232,Chicago   IL,1345,1550,77,1,0,1105
2015,1,6,2,WN,14679,San Diego   CA,10140,Albuquerque   NM,945,1225,6,0,0,628
2015,1,6,2,WN,14679,San Diego   CA,13204,Orlando   FL,1135,1900,28,1,0,2149
2015,1,6,2,WN,14771,San Francisco   CA,12889,Las Vegas   NV,2130,2255,123,1,0,414
2015,1,6,2,WN,14771,San Francisco   CA,14679,San Diego   CA,950,1115,5,0,0,447
2015,1,6,2,WN,14831,San Jose   CA,14057,Portland   OR,1550,1735,3,0,0,569
2015,1,6,2,WN,14843,San Juan   PR,10397,Atlanta   GA,1645,1955,0,0,0,1547
2015,1,6,2,WN,14869,Salt Lake City   UT,12889,Las Vegas   NV,1335,1350,0,0,0,368
2015,1,6,2,WN,14893,Sacramento   CA,12889,Las Vegas   NV,950,1110,13,0,0,397
2015,1,6,2,WN,15016,St. Louis   MO,10721,Boston   MA,1950,2320,24,1,0,1047
2015,1,6,2,WN,15016,St. Louis   MO,11618,Newark   NJ,1930,2245,58,1,0,872
2015,1,6,2,WN,15016,St. Louis   MO,13198,Kansas City   MO,1010,1115,19,1,0,237
2015,1,6,2,WN,15016,St. Louis   MO,13232,Chicago   IL,925,1030,8,0,0,251
2015,1,6,2,WN,15304,Tampa   FL,10693,Nashville   TN,1800,1850,75,1,0,612
2015,1,6,2,WN,15304,Tampa   FL,11697,Fort Lauderdale   FL,1905,2010,0,0,0,197
2015,1,6,2,WN,15304,Tampa   FL,12339,Indianapolis   IN,1100,1320,46,1,0,837
2015,1,6,2,WN,15376,Tucson   AZ,12892,Los Angeles   CA,1830,1905,0,0,0,451
2015,1,7,3,WN,10397,Atlanta   GA,10423,Austin   TX,1850,2030,2,0,0,813
2015,1,7,3,WN,10397,Atlanta   GA,12191,Houston   TX,855,1020,0,0,0,696
2015,1,7,3,WN,10397,Atlanta   GA,12953,New York   NY,1355,1605,5,0,0,762
2015,1,7,3,WN,10397,Atlanta   GA,13232,Chicago   IL,605,700,0,0,0,591
2015,1,9,5,WN,12889,Las Vegas   NV,10800,Burbank   CA,1050,1155,0,0,0,223
2015,1,9,5,WN,12889,Las Vegas   NV,11259,Dallas   TX,1155,1635,9,0,0,1067
2015,1,9,5,WN,12889,Las Vegas   NV,13871,Omaha   NE,900,1335,17,1,0,1099
2015,1,9,5,WN,12889,Las Vegas   NV,13891,Ontario   CA,825,915,6,0,0,197
2015,1,9,5,WN,12889,Las Vegas   NV,15016,St. Louis   MO,1010,1515,11,0,0,1371
2015,1,9,5,WN,12892,Los Angeles   CA,11259,Dallas   TX,1905,2355,18,1,0,1246
2015,1,9,5,WN,12892,Los Angeles   CA,13796,Oakland   CA,1640,1755,0,0,0,337
2015,1,9,5,WN,12892,Los Angeles   CA,14771,San Francisco   CA,1105,1230,0,0,0,337
2015,1,9,5,WN,12892,Los Angeles   CA,14831,San Jose   CA,2135,2245,0,0,0,308
2015,1,9,5,WN,13158,Midland/Odessa   TX,12191,Houston   TX,1025,1145,0,0,0,441
2015,1,8,4,WN,12953,New York   NY,10874,Akron   OH,1125,1310,0,0,0,397
2015,1,9,5,WN,10821,Baltimore   MD,10257,Albany   NY,2210,2320,10,0,0,289
2015,1,9,5,WN,10821,Baltimore   MD,14576,Rochester   NY,1035,1150,1,0,0,277
2015,1,9,5,WN,11259,Dallas   TX,12896,Lubbock   TX,930,1040,7,0,0,293
2015,1,9,5,WN,11259,Dallas   TX,12953,New York   NY,810,1225,118,1,0,1381
2015,1,9,5,WN,11259,Dallas   TX,14683,San Antonio   TX,1255,1400,2,0,0,248
2015,1,9,5,WN,11278,Washington   DC,11259,Dallas   TX,1100,1340,0,0,0,1184
2015,1,9,5,WN,11292,Denver   CO,12889,Las Vegas   NV,910,1005,0,0,0,628
2015,1,9,5,WN,11292,Denver   CO,13495,New Orleans   LA,1925,2255,10,0,0,1062
2015,1,9,5,WN,11292,Denver   CO,14869,Salt Lake City   UT,1125,1250,14,0,0,391
2015,1,9,5,WN,11292,Denver   CO,14893,Sacramento   CA,2110,2250,71,1,0,909
2015,1,9,5,WN,11292,Denver   CO,14908,Santa Ana   CA,855,1020,0,0,0,846
2015,1,9,5,WN,11292,Denver   CO,14908,Santa Ana   CA,2100,2225,0,0,0,846
2015,1,9,5,WN,11697,Fort Lauderdale   FL,11292,Denver   CO,840,1120,0,0,0,1703
2015,1,9,5,WN,11884,Spokane   WA,10713,Boise   ID,635,845,0,0,0,287
2015,1,9,5,WN,11996,Greer   SC,13232,Chicago   IL,1635,1725,5,0,0,562
2015,1,9,5,WN,12191,Houston   TX,13244,Memphis   TN,835,1000,0,0,0,484
2015,1,9,5,WN,12191,Houston   TX,15304,Tampa   FL,1045,1340,0,0,0,781
2015,1,9,5,WN,12339,Indianapolis   IN,10821,Baltimore   MD,1945,2115,6,0,0,516
2015,1,9,5,WN,13891,Ontario   CA,14831,San Jose   CA,1015,1125,0,0,0,333
2015,1,9,5,WN,13891,Ontario   CA,14893,Sacramento   CA,600,725,0,0,0,390
2015,1,9,5,WN,14107,Phoenix   AZ,10713,Boise   ID,1450,1700,0,0,0,735
2015,1,9,5,WN,14107,Phoenix   AZ,13198,Kansas City   MO,2010,2340,19,1,0,1044
2015,1,9,5,WN,14122,Pittsburgh   PA,13232,Chicago   IL,1330,1405,0,0,0,402
2015,1,9,5,WN,14635,Fort Myers   FL,10821,Baltimore   MD,1225,1445,0,0,0,919
2015,1,9,5,WN,14679,San Diego   CA,15376,Tucson   AZ,1700,1910,4,0,0,368
2015,1,9,5,WN,14679,San Diego   CA,15376,Tucson   AZ,1250,1500,1,0,0,368
2015,1,9,5,WN,14683,San Antonio   TX,15016,St. Louis   MO,600,805,0,0,0,786
2015,1,9,5,WN,14771,San Francisco   CA,11292,Denver   CO,1120,1455,21,1,0,967
2015,1,8,4,WN,10800,Burbank   CA,14893,Sacramento   CA,1120,1235,,,1,358
2015,1,8,4,WN,10821,Baltimore   MD,10257,Albany   NY,1410,1520,92,1,0,289
2015,1,8,4,WN,10821,Baltimore   MD,10397,Atlanta   GA,1300,1500,5,0,0,577
2015,1,8,4,WN,10821,Baltimore   MD,12339,Indianapolis   IN,1440,1630,0,0,0,516
2015,1,8,4,WN,10821,Baltimore   MD,12451,Jacksonville   FL,835,1045,0,0,0,663
2015,1,8,4,WN,10821,Baltimore   MD,13204,Orlando   FL,1640,1910,0,0,0,787
2015,1,8,4,WN,10821,Baltimore   MD,13232,Chicago   IL,1030,1145,0,0,0,611
2015,1,8,4,WN,10821,Baltimore   MD,14321,Portland   ME,1030,1155,6,0,0,452
2015,1,8,4,WN,10821,Baltimore   MD,14843,San Juan   PR,1310,1810,65,1,0,1565
2015,1,8,4,WN,10874,Akron   OH,10721,Boston   MA,1400,1535,0,0,0,549
2015,1,8,4,WN,11259,Dallas   TX,13198,Kansas City   MO,1035,1200,38,1,0,460
2015,1,8,4,WN,11259,Dallas   TX,13204,Orlando   FL,605,930,13,0,0,973
2015,1,8,4,WN,14679,San Diego   CA,11259,Dallas   TX,700,1150,6,0,0,1182
2015,1,8,4,WN,14679,San Diego   CA,13232,Chicago   IL,1415,2010,,,0,1728
2015,1,8,4,WN,14683,San Antonio   TX,12191,Houston   TX,610,700,0,0,0,192
2015,1,8,4,WN,14747,Seattle   WA,13796,Oakland   CA,1630,1830,3,0,0,671
2015,1,8,4,WN,14771,San Francisco   CA,12889,Las Vegas   NV,1355,1525,0,0,0,414
2015,1,8,4,WN,14831,San Jose   CA,12889,Las Vegas   NV,1240,1400,0,0,0,386
2015,1,8,4,WN,14908,Santa Ana   CA,14831,San Jose   CA,2055,2210,2,0,0,342
2015,1,8,4,WN,15016,St. Louis   MO,10693,Nashville   TN,1700,1805,5,0,0,272
2015,1,8,4,WN,15016,St. Louis   MO,11278,Washington   DC,1535,1825,0,0,0,719
2015,1,8,4,WN,15016,St. Louis   MO,13204,Orlando   FL,1820,2135,5,0,0,882
2015,1,8,4,WN,15304,Tampa   FL,12889,Las Vegas   NV,1440,1650,0,0,0,1984
2015,1,8,4,WN,15304,Tampa   FL,14122,Pittsburgh   PA,1650,1905,0,0,0,873
2015,1,9,5,WN,10397,Atlanta   GA,10821,Baltimore   MD,1100,1250,0,0,0,577
2015,1,9,5,WN,10397,Atlanta   GA,11278,Washington   DC,700,835,0,0,0,547
2015,1,9,5,WN,10423,Austin   TX,11259,Dallas   TX,1935,2030,0,0,0,189
2015,1,9,5,WN,10423,Austin   TX,11618,Newark   NJ,1655,2125,0,0,0,1504
2015,1,9,5,WN,10529,Hartford   CT,10821,Baltimore   MD,1600,1720,0,0,0,283
2015,1,9,5,WN,10529,Hartford   CT,13204,Orlando   FL,1310,1625,0,0,0,1050
2015,1,9,5,WN,10529,Hartford   CT,15304,Tampa   FL,1435,1750,21,1,0,1111
2015,1,9,5,WN,10693,Nashville   TN,13204,Orlando   FL,550,840,0,0,0,616
2015,1,9,5,WN,10693,Nashville   TN,14100,Philadelphia   PA,1000,1255,0,0,0,675
2015,1,10,6,WN,10397,Atlanta   GA,10423,Austin   TX,1910,2050,0,0,0,813
2015,1,10,6,WN,10397,Atlanta   GA,14107,Phoenix   AZ,1335,1600,0,0,0,1587
2015,1,10,6,WN,10423,Austin   TX,10821,Baltimore   MD,800,1155,17,1,0,1342
2015,1,10,6,WN,10423,Austin   TX,12889,Las Vegas   NV,655,755,,,1,1090
2015,1,10,6,WN,10693,Nashville   TN,15304,Tampa   FL,1055,1340,0,0,0,612
2015,1,3,6,UA,11292,Denver   CO,12892,Los Angeles   CA,812,948,0,0,0,862
2015,1,3,6,UA,12889,Las Vegas   NV,12266,Houston   TX,600,1055,2,0,0,1222
2015,1,3,6,UA,14679,San Diego   CA,11618,Newark   NJ,615,1435,23,1,0,2425
2015,1,3,6,UA,12266,Houston   TX,14679,San Diego   CA,2000,2131,18,1,0,1303
2015,1,3,6,UA,11697,Fort Lauderdale   FL,11042,Cleveland   OH,1646,1944,1,0,0,1062
2015,1,3,6,UA,12264,Washington   DC,15024,Charlotte Amalie   VI,1223,1716,8,0,0,1606
2015,1,3,6,UA,12758,Kona   HI,14771,San Francisco   CA,2217,527,0,0,0,2367
2015,1,1,4,UA,10821,Baltimore   MD,13930,Chicago   IL,715,828,0,0,0,622
2015,1,1,4,UA,11042,Cleveland   OH,11292,Denver   CO,1207,1341,8,0,0,1201
2015,1,1,4,UA,11292,Denver   CO,14057,Portland   OR,1105,1256,0,0,0,991
2015,1,1,4,UA,12892,Los Angeles   CA,11618,Newark   NJ,2100,510,0,0,0,2454
2015,1,1,4,UA,10721,Boston   MA,12266,Houston   TX,2003,2333,2,0,0,1597
2015,1,1,4,UA,12266,Houston   TX,12889,Las Vegas   NV,900,1024,9,0,0,1222
2015,1,1,4,UA,14747,Seattle   WA,12266,Houston   TX,1919,127,6,0,0,1874
2015,1,1,4,UA,12266,Houston   TX,11042,Cleveland   OH,1330,1714,0,0,0,1091
2015,1,1,4,UA,13930,Chicago   IL,13204,Orlando   FL,800,1142,3,0,0,1005
2015,1,1,4,UA,11618,Newark   NJ,13204,Orlando   FL,1305,1559,0,0,0,937
2015,1,1,4,UA,11042,Cleveland   OH,11697,Fort Lauderdale   FL,1138,1440,0,0,0,1062
2015,1,1,4,UA,12266,Houston   TX,14747,Seattle   WA,920,1216,0,0,0,1874
2015,1,1,4,UA,14771,San Francisco   CA,14747,Seattle   WA,1957,2209,0,0,0,679
2015,1,1,4,US,12478,New York   NY,14107,Phoenix   AZ,630,1018,5,0,0,2153
2015,1,1,4,US,14771,San Francisco   CA,14107,Phoenix   AZ,1705,2005,0,0,0,651
2015,1,1,4,US,11697,Fort Lauderdale   FL,11057,Charlotte   NC,810,1009,0,0,0,631
2015,1,1,4,US,14107,Phoenix   AZ,12889,Las Vegas   NV,2359,4,0,0,0,255
2015,1,10,6,WN,14107,Phoenix   AZ,12191,Houston   TX,1750,2110,6,0,0,1020
2015,1,10,6,WN,14107,Phoenix   AZ,12889,Las Vegas   NV,1530,1535,0,0,0,255
2015,1,10,6,WN,14107,Phoenix   AZ,13891,Ontario   CA,1530,1540,0,0,0,325
2015,1,10,6,WN,14492,Raleigh/Durham   NC,15304,Tampa   FL,635,830,0,0,0,587
2015,1,10,6,WN,14635,Fort Myers   FL,12339,Indianapolis   IN,1315,1550,1,0,0,945
2015,1,10,6,WN,14635,Fort Myers   FL,14307,Providence   RI,1630,1925,0,0,0,1200
2015,1,9,5,WN,13198,Kansas City   MO,12892,Los Angeles   CA,1425,1605,0,0,0,1363
2015,1,9,5,WN,13198,Kansas City   MO,13232,Chicago   IL,1555,1715,0,0,0,405
2015,1,9,5,WN,13204,Orlando   FL,11066,Columbus   OH,1215,1430,0,0,0,802
2015,1,9,5,WN,13204,Orlando   FL,14107,Phoenix   AZ,1650,1955,0,0,0,1849
2015,1,9,5,WN,13204,Orlando   FL,15016,St. Louis   MO,1015,1150,0,0,0,882
2015,1,9,5,WN,13232,Chicago   IL,11278,Washington   DC,535,825,5,0,0,601
2015,1,9,5,WN,13232,Chicago   IL,11292,Denver   CO,1130,1315,0,0,0,895
2015,1,9,5,WN,13232,Chicago   IL,12892,Los Angeles   CA,610,850,0,0,0,1750
2015,1,9,5,WN,13232,Chicago   IL,14730,Louisville   KY,1035,1245,0,0,0,271
2015,1,9,5,WN,13796,Oakland   CA,14679,San Diego   CA,700,825,0,0,0,446
2015,1,10,6,WN,12339,Indianapolis   IN,11292,Denver   CO,1825,1920,11,0,0,977
2015,1,10,6,WN,12889,Las Vegas   NV,10800,Burbank   CA,2030,2135,0,0,0,223
2015,1,10,6,WN,12889,Las Vegas   NV,14107,Phoenix   AZ,1025,1230,0,0,0,255
2015,1,10,6,WN,12889,Las Vegas   NV,14570,Reno   NV,1615,1735,0,0,0,345
2015,1,10,6,WN,12892,Los Angeles   CA,10140,Albuquerque   NM,1500,1745,12,0,0,677
2015,1,10,6,WN,12892,Los Angeles   CA,10397,Atlanta   GA,1240,1950,72,1,0,1947
2015,1,10,6,WN,13198,Kansas City   MO,10397,Atlanta   GA,600,900,0,0,0,692
2015,1,10,6,WN,13204,Orlando   FL,10693,Nashville   TN,1220,1315,0,0,0,616
2015,1,10,6,WN,13204,Orlando   FL,13232,Chicago   IL,1410,1600,0,0,0,990
2015,1,10,6,WN,13204,Orlando   FL,13342,Milwaukee   WI,1955,2155,0,0,0,1066
2015,1,10,6,WN,13204,Orlando   FL,13495,New Orleans   LA,1720,1810,0,0,0,551
2015,1,10,6,WN,13204,Orlando   FL,14100,Philadelphia   PA,945,1205,0,0,0,861
2015,1,10,6,WN,13232,Chicago   IL,11292,Denver   CO,1830,2010,62,1,0,895
2015,1,10,6,WN,13232,Chicago   IL,11996,Greer   SC,1020,1255,0,0,0,562
2015,1,10,6,WN,13232,Chicago   IL,13204,Orlando   FL,1310,1645,0,0,0,990
2015,1,10,6,WN,13232,Chicago   IL,14100,Philadelphia   PA,2120,10,6,0,0,668
